"Sex","Age","P_ID","Questions","Value"
1,38,603972,"S12","白い、四角"
1,53,240855,"S12","角ばる、堅い、崩れる"
1,49,911774,"S13","しびれる、つらぬく"
1,34,989055,"S13","痛い、速い"
2,46,510088,"S13","打たれる、驚く、一瞬の"
1,26,942353,"S13","明るい、痛い"
2,40,951476,"S13","強い、痛い、早い"
1,48,391798,"S13","ぶれる、痺れる、痛い"
1,34,997404,"S13","黄色い、大きい、鋭い"
1,49,640501,"S13","突然、激しい、驚き"
2,50,442542,"S13","光る、走る、しびれる"
2,25,799232,"S13","ビリビリする、驚き、"
1,40,794539,"S13","痺れる、流れる"
2,26,242293,"S13","迸る、はっとする"
2,54,121823,"S13","しびれる、激しい、早い"
2,49,862232,"S13","はっきりする、覚める"
1,39,608874,"S13","刺激的な、しびれた"
2,31,739412,"S13","強い、危険だ"
1,39,379334,"S13","衝動的、痛い"
1,33,430960,"S13","激しい、怖い、痛い"
1,36,252242,"S13","素早い、痛い"
2,41,470187,"S13","素早い、光る"
1,48,981343,"S13","激しい、急である"
2,46,822250,"S13","痛い、痺れる、激しい"
2,45,594230,"S13","鋭い、熱い"
1,40,420144,"S13","走る、強い、一瞬の"
1,34,744887,"S13","痺れる、痛い"
2,41,666527,"S13","急な、驚き"
2,34,419888,"S13","痺れる、光る"
2,37,171203,"S13","危ない、速い"
2,56,973473,"S13","びりびりと、素早い"
1,42,905427,"S13","痺れる、痛い、早い"
1,61,373595,"S13","激しい、一瞬だ、強力だ"
1,56,717861,"S13","痺れる、強烈な"
2,50,946392,"S13","しびれる、突然だ、"
2,48,569566,"S13","激しい、鋭い、痛い"
2,39,801124,"S13","激しい、痛い"
2,51,995050,"S13","ビリビリ、ガツン、ドン"
2,29,351007,"S13","鋭い、予想外だ、驚かせている"
1,28,259939,"S13","痺れる、ぶつかる、ひびく"
2,36,899610,"S13","いきなり、一瞬の、突発的な"
2,41,477799,"S13","びりびりする、突然の"
2,38,907429,"S13","走る、驚く"
2,35,912597,"S13","痛い、明るい"
1,42,568441,"S13","衝撃的な、強烈な"
2,42,388960,"S13","明るい、強い"
1,33,154854,"S13","痛い、驚き、必要な"
1,45,767491,"S13","痛い、明るい、驚く"
1,41,885899,"S13","ビリッとする、ショックを受ける"
1,38,603972,"S13","エネルギー、痛い"
1,53,240855,"S13","痛い、強い、しびれる"
1,49,911774,"S14","正確な、生産する"
1,34,989055,"S14","冷たい、固い"
2,46,510088,"S14","大量生産な、判で押したように、うずめく"
1,26,942353,"S14","学ぶ、広い"
2,40,951476,"S14","一定、大きい、"
1,48,391798,"S14","集まる、集団、統一"
1,34,997404,"S14","冷たい、淡々とした、暗い"
1,49,640501,"S14","無機質、機械的"
2,50,442542,"S14","大きい、繰り返す、守る"
2,25,799232,"S14","広い、大きい"
1,40,794539,"S14","働く、動く"
2,26,242293,"S14","機械的な、事務的な"
2,54,121823,"S14","決まりがある、閉鎖的だ、厳しい"
2,49,862232,"S14","無機質な、堅苦しい"
1,39,608874,"S14","大きい、広い"
2,31,739412,"S14","暗い、汚い"
1,39,379334,"S14","生産的、"
1,33,430960,"S14","規則的に、規則正しい、大きい"
1,36,252242,"S14","退屈だ、規則正しい"
2,41,470187,"S14","整然としている、うるさい"
1,48,981343,"S14","規則正しい、正確である"
2,46,822250,"S14","広い、大きい、楽しい"
2,45,594230,"S14","大きい、広い"
1,40,420144,"S14","画一的である、規則正しい"
1,34,744887,"S14","広い、無機質な"
2,41,666527,"S14","機械的な、無機質な"
2,34,419888,"S14","大きい、広い"
2,37,171203,"S14","行きたくない、規則正しい"
2,56,973473,"S14","単調な、機械的な"
1,42,905427,"S14","量産、商品、管理"
1,61,373595,"S14","広い、大きい、厳しい"
1,56,717861,"S14","規則正しい、大きい"
2,50,946392,"S14","雑多だ、にぎやかだ"
2,48,569566,"S14","統一の、個性のない、単調な"
2,39,801124,"S14","規則的だ、大きい"
2,51,995050,"S14","同じことの繰り返し、夕方静寂、、"
2,29,351007,"S14","さみしい、規則的だ、無機的だ"
1,28,259939,"S14","生み出す、つくる"
2,36,899610,"S14","冷たい、無個性な、機械的な"
2,41,477799,"S14","無機質だ、工業的だ、冷たい"
2,38,907429,"S14","同一の、厳しい"
2,35,912597,"S14","正しい、正確だ"
1,42,568441,"S14","大きい、広い"
2,42,388960,"S14","大きい、頑丈な"
1,33,154854,"S14","規則正しい、協力して、作っていく"
1,45,767491,"S14","学ぶ、通う、厳しい"
1,41,885899,"S14","大きい、広い"
1,38,603972,"S14","団体、チ?ムワ?ク"
1,53,240855,"S14","大きい、堅い、整っている"
1,49,911774,"S15","かわいい、やわらかい"
1,34,989055,"S15","尊大な、ふてぶてしい、可愛い"
2,46,510088,"S15","わがまま、気まま、気高い"
1,26,942353,"S15","幼い、可愛い"
2,40,951476,"S15","華やか、わがまま、"
1,48,391798,"S15","小さい、輝く、振る舞う"
1,34,997404,"S15","小さい、大きい、黒い"
1,49,640501,"S15","気高い、美しい、自由"
2,50,442542,"S15","構えている、品格がある、立派だ"
2,25,799232,"S15","気高い、麗しい"
1,40,794539,"S15","自分勝手、かわいい"
2,26,242293,"S15","気品のある、格式高い"
2,54,121823,"S15","しなやかだ、かわいい、プライドが高い"
2,49,862232,"S15","偉い、傲慢な"
1,39,608874,"S15","癒される、可愛い"
2,31,739412,"S15","偉そうだ、堂々と"
1,39,379334,"S15","わがまま、地位が高い"
1,33,430960,"S15","きまぐれ、気高い、気まま"
1,36,252242,"S15","かわいい、小さい"
2,41,470187,"S15","高貴だ、偉い"
1,48,981343,"S15","小さい、わがままである"
2,46,822250,"S15","ツンデレな、華奢な、優美な"
2,45,594230,"S15","わがままだ、気高い"
1,40,420144,"S15","気ままな、自分勝手な"
1,34,744887,"S15","可愛い、可憐な"
2,41,666527,"S15","威厳のある、美しさ"
2,34,419888,"S15","走る、座る、かわいい"
2,37,171203,"S15","可愛い、わがまま、若い"
2,56,973473,"S15","大事な、甘ったれな"
1,42,905427,"S15","偉い、尊厳、気品"
1,61,373595,"S15","美しい、強い、可愛い"
1,56,717861,"S15","偉そうな、気高い"
2,50,946392,"S15","愛らしい、気高い"
2,48,569566,"S15","凛とした、冷たい、わがままな"
2,39,801124,"S15","わがままだ、気まぐれだ"
2,51,995050,"S15","気品、美しい"
2,29,351007,"S15","わがままだ、かわいい、憎たらしい"
1,28,259939,"S15","かわいい、愛くるしい、小さい"
2,36,899610,"S15","生意気な、気まぐれな、意地悪な"
2,41,477799,"S15","偉そうな、かわいい"
2,38,907429,"S15","わがままな、自由な"
2,35,912597,"S15","気高い、綺麗だ"
1,42,568441,"S15","自由な、かわいらしい"
2,42,388960,"S15","かわいい、静かな"
1,33,154854,"S15","凛々しい、威厳のある、守りたい"
1,45,767491,"S15","かわいい、綺麗だ、可愛がる"
1,41,885899,"S15","かわいい、愛嬌がある"
1,38,603972,"S15","ナイ?ブ、綺麗"
1,53,240855,"S15","妖しい、可愛い、気難しい"
1,49,911774,"S16","わからない、読めない"
1,34,989055,"S16","難しい、綺麗な、高度な"
2,46,510088,"S16","読めない、むずかしい、分かりにくい"
1,26,942353,"S16","読めない、わからない"
2,40,951476,"S16","難しい、謎、不明瞭"
1,48,391798,"S16","線、音符、並ぶ"
1,34,997404,"S16","難しい、黒い、綺麗な"
1,49,640501,"S16","難解、知識"
2,50,442542,"S16","難しい、決まった、並んでいる"
2,25,799232,"S16","難しい、ワクワクする"
1,40,794539,"S16","難しい、解く"
2,26,242293,"S16","難解な、不可解な"
2,54,121823,"S16","わかりにくい、楽しい、伝える"
2,49,862232,"S16","難しい、拒む"
1,39,608874,"S16","面白い、謎めいた"
2,31,739412,"S16","難しい、難解だ"
1,39,379334,"S16","難解"
1,33,430960,"S16","秘密な、意味深な、用心深い"
1,36,252242,"S16","難しい、読めない"
2,41,470187,"S16","難しい、魅力的だ"
1,48,981343,"S16","難しい、複雑である"
2,46,822250,"S16","難解な、難しい、規則的な"
2,45,594230,"S16","難しい、難解だ"
1,40,420144,"S16","難解な、難しい、不可解な"
1,34,744887,"S16","難しい、堅苦しい"
2,41,666527,"S16","安定的な、難しさ"
2,34,419888,"S16","奏でる、鳴る、黒い"
2,37,171203,"S16","難しい、不可能だ"
2,56,973473,"S16","リズミカルな、難しい"
1,42,905427,"S16","難読、文字列、幾何学"
1,61,373595,"S16","奇妙だ、難しい、複雑な"
1,56,717861,"S16","難解な、不可解な"
2,50,946392,"S16","不思議だ、わからない"
2,48,569566,"S16","難しい、難解な、複雑な"
2,39,801124,"S16","難しい、読む"
2,51,995050,"S16","想い、気持ち、感情表現、明るい、暗い、あるリズム"
2,29,351007,"S16","難解だ、長い、操っている"
1,28,259939,"S16","難解だ、隠す"
2,36,899610,"S16","規則的な、無機的な、冷たい"
2,41,477799,"S16","難しい、わからない"
2,38,907429,"S16","地道な、無機質な"
2,35,912597,"S16","難しい、わかりにくい"
1,42,568441,"S16","並んだ、不規則だ"
2,42,388960,"S16","困難な、きつい"
1,33,154854,"S16","読めない、難しい、分かる人には分かる"
1,45,767491,"S16","難しい、理解する、解く"
1,41,885899,"S16","並ぶ、難しい"
1,38,603972,"S16","メッセージ、音"
1,53,240855,"S16","難しい、優れている、役立つ"
1,49,911774,"S17","そびえ立つ、めだつ"
1,34,989055,"S17","固い、白い、高い"
2,46,510088,"S17","動かない、象徴的な、高い"
1,26,942353,"S17","固い、壊れない"
2,40,951476,"S17","大きい、硬い"
1,48,391798,"S17","高い、硬い、重い"
1,34,997404,"S17","黒い、高い、堂々とした"
1,49,640501,"S17","そびえ立つ、灰色、高い"
2,50,442542,"S17","高い、硬い、そそり立っている"
2,25,799232,"S17","固い、高い"
1,40,794539,"S17","悲しい、寂しい"
2,26,242293,"S17","聳える、立派な"
2,54,121823,"S17","固い、尊い、目印だ"
2,49,862232,"S17","佇む、存在する"
1,39,608874,"S17","目立った、見つけやすい"
2,31,739412,"S17","硬い、強い"
1,39,379334,"S17","硬い、大きい　"
1,33,430960,"S17","硬い、寂しい、高い"
1,36,252242,"S17","硬い、変わらない"
2,41,470187,"S17","立つ、硬い"
1,48,981343,"S17","固い、重い"
2,46,822250,"S17","?い、硬い、まっすぐな"
2,45,594230,"S17","高い、白い"
1,40,420144,"S17","そそり立つ、長い、大きい"
1,34,744887,"S17","高い、固い"
2,41,666527,"S17","目印、思い出"
2,34,419888,"S17","高い、硬い"
2,37,171203,"S17","黒い、高い、硬い"
2,56,973473,"S17","硬い、ずっしりと"
1,42,905427,"S17","記念、印、記憶"
1,61,373595,"S17","大きい、黒い、高い"
1,56,717861,"S17","大きい、汚れた"
2,50,946392,"S17","高い、大きい"
2,48,569566,"S17","陰気な、硬い、不安な"
2,39,801124,"S17","固い、丈夫だ"
2,51,995050,"S17","無機質、塊、いつもある、"
2,29,351007,"S17","固い、静かだ、暗い"
1,28,259939,"S17","高い、そびえたつ"
2,36,899610,"S17","大きい、硬い、古い"
2,41,477799,"S17","無機質だ、あたたかみがない、冷たい"
2,38,907429,"S17","高い、固い、そびえたつ"
2,35,912597,"S17","固い、高い"
1,42,568441,"S17","高い、硬い"
2,42,388960,"S17","かたい、孤独な"
1,33,154854,"S17","堂々とした、大きい、歴史的な"
1,45,767491,"S17","古い、固い、立派だ"
1,41,885899,"S17","長い、高い"
1,38,603972,"S17","長い、重い、"
1,53,240855,"S17","動じない、立つ、硬い"
1,49,911774,"S18","うつす、ひろい"
1,34,989055,"S18","美しい、透明な、平べったい"
2,46,510088,"S18","映し出す、海の青のように、澄みわたる"
1,26,942353,"S18","広い、綺麗な"
2,40,951476,"S18","きれい、澄んでいる、明るい"
1,48,391798,"S18","広い、映す、青い"
1,34,997404,"S18","美しい、青い、光り"
1,49,640501,"S18","映し出す、晴天、青い"
2,50,442542,"S18","光る、広い、輝く"
2,25,799232,"S18","映る、反映する、"
1,40,794539,"S18","写す、跳ね返る"
2,26,242293,"S18","澄んだ、透明な"
2,54,121823,"S18","光っている、透明だ、果てしない"
2,49,862232,"S18","透き通る、映り込んだ"
1,39,608874,"S18","透き通った、綺麗だ"
2,31,739412,"S18","跳ね返す、反射する"
1,39,379334,"S18","壊れやすい、明るい"
1,33,430960,"S18","きれい、澄んだ、高い"
1,36,252242,"S18","透明だ、透き通る"
2,41,470187,"S18","映しだす、平面的だ"
1,48,981343,"S18","きれい、透明である"
2,46,822250,"S18","反射しやすい、綺麗な、青い"
2,45,594230,"S18","青い、透明だ"
1,40,420144,"S18","透き通っている、きれいな"
1,34,744887,"S18","まぶしい、輝く"
2,41,666527,"S18","明るさ、永遠な"
2,34,419888,"S18","光る、割れる、青い"
2,37,171203,"S18","青い、反射"
2,56,973473,"S18","手に取るように、透けた"
1,42,905427,"S18","反射、写し絵、真実"
1,61,373595,"S18","透き通っている、まぶしい、明るい"
1,56,717861,"S18","すっきりとした、見る"
2,50,946392,"S18","透き通る、映す"
2,48,569566,"S18","曇りのない、教示的な、共感的な"
2,39,801124,"S18","移す、綺麗だ"
2,51,995050,"S18","泣いたり、笑ったり、曇ったり、晴れたり"
2,29,351007,"S18","広い、きれいだ、終わりのない"
1,28,259939,"S18","映る、晴れる"
2,36,899610,"S18","綺麗な、冷たい、爽やかな"
2,41,477799,"S18","晴れている、明るい、輝いている"
2,38,907429,"S18","透き通る、きらめく"
2,35,912597,"S18","綺麗だ、純粋だ"
1,42,568441,"S18","透き通った、曇りのない"
2,42,388960,"S18","きれいな、明るい"
1,33,154854,"S18","映す、反射する、自分自身"
1,45,767491,"S18","綺麗だ、美しい、まぶしい"
1,41,885899,"S18","澄み切っている、映る"
1,38,603972,"S18","写す、青い"
1,53,240855,"S18","透き通る、映す、光る"
1,49,911774,"S19","さわやか、ほがらか"
1,34,989055,"S19","眩しい、弱い、小さい"
2,46,510088,"S19","可愛らしい、無垢な、大切な"
1,26,942353,"S19","濁りのない、愛くるしい"
2,40,951476,"S19","かわいい、綺麗、純粋"
1,48,391798,"S19","宝、可愛い"
1,34,997404,"S19","可愛い、小さい、癒される"
1,49,640501,"S19","無邪気、無垢、純真"
2,50,442542,"S19","正直だ、生きる、必要な"
2,25,799232,"S19","可愛い、愛くるしい"
1,40,794539,"S19","やわらかい、うれしい"
2,26,242293,"S19","愛らしい、稚い"
2,54,121823,"S19","飛ぶ、かわいい、中性的だ"
2,49,862232,"S19","無邪気な、無垢な"
1,39,608874,"S19","無邪気な、可愛い"
2,31,739412,"S19","かわいい、きれいだ"
1,39,379334,"S19","微笑み、可愛らしい"
1,33,430960,"S19","明るい、かわいい、楽しい"
1,36,252242,"S19","かわいい、小さい"
2,41,470187,"S19","可愛らしい、清らかな"
1,48,981343,"S19","やさしい、やわらかい"
2,46,822250,"S19","かわいい、小さい、壊れやすい"
2,45,594230,"S19","純粋だ、無垢だ"
1,40,420144,"S19","無邪気な、天真爛漫な、無垢な"
1,34,744887,"S19","可愛い、小さい"
2,41,666527,"S19","可愛さしさ、穢れのない"
2,34,419888,"S19","笑う、走る、光る"
2,37,171203,"S19","可愛い、小さい"
2,56,973473,"S19","かわいい、美しい、初々しい"
1,42,905427,"S19","キラキラ、かわいい、無邪気"
1,61,373595,"S19","掛け街のない、可愛い、危ない"
1,56,717861,"S19","純粋な、無垢な"
2,50,946392,"S19","純真無垢だ、素直だ"
2,48,569566,"S19","無邪気な、罪のない、愛くるしい"
2,39,801124,"S19","可愛い、小さい、愛らしい"
2,51,995050,"S19","キラキラ、けがれない、無垢、"
2,29,351007,"S19","かわいい、無害だ、あどけない"
1,28,259939,"S19","大切だ、尊い"
2,36,899610,"S19","無垢な、明るい、柔らかい"
2,41,477799,"S19","無邪気だ、かわいい、無垢だ"
2,38,907429,"S19","明るい、無邪気な"
2,35,912597,"S19","無邪気だ、純粋だ"
1,42,568441,"S19","かわいい、無邪気な"
